district_code,district_name,gu_name,dong_name,industry,year,quarter,lat,lng,pop_total,households,age_20_30_ratio,age_40_50_ratio,workplace_pop,resident_pop,foot_traffic_daily,foot_traffic_lunch,foot_traffic_dinner,dwell_time_avg,foot_traffic_3yr_growth,card_sales_avg,industry_spend_ratio,avg_ticket_size,competitor_count_100m,competitor_count_500m,openings_1yr,closures_1yr,competitor_density,avg_operating_months,rent_per_m2,vacancy_rate,building_age,transit_passengers_daily,data_quality_score,monthly_revenue_actual,target_monthly_revenue,target_success_label,target_closure_risk
102149,동대문구 동13가 상권,동대문구,동대문구 동13가,소매/패션,2026,Q4,37.491339,127.135539,22406,8773,0.373,0.3113,7235,18634,19386,6396,6158,71.4,0.2255,15517.0,0.328,11111.0,5,54,3,2,1.2,32.5,25718.0,0.1057,15.0,23358,0.953,13720656.0,1372.1,0,2
102150,동대문구 동13가 상권,동대문구,동대문구 동13가,소매/패션,2024,Q3,37.476363,126.980419,21117,9317,0.3288,0.3022,9380,17496,27630,7195,11089,21.2,-0.1437,34666.0,0.23,10990.0,9,89,2,2,1.978,51.3,33161.0,0.0893,34.3,803,0.913,13223515.0,1322.4,0,2
102151,동대문구 동13가 상권,동대문구,동대문구 동13가,음식점/식당,2025,Q4,37.578388,127.016778,29750,14469,0.2805,0.2784,16364,20196,41837,11697,13247,41.3,-0.2442,34581.0,0.289,11690.0,0,0,2,1,0.0,56.0,75967.0,0.0695,27.5,38521,0.896,38529640.0,3853.0,0,1
102152,동대문구 동13가 상권,동대문구,동대문구 동13가,미용/뷰티,2022,Q2,37.620129,127.0071,23340,10204,0.3101,0.3051,49407,16627,69880,26438,29905,49.1,0.1892,23770.0,0.2,14175.0,2,15,3,1,0.333,41.6,70230.0,0.0793,37.9,6930,0.958,46720635.0,4672.1,1,1
102153,동대문구 동13가 상권,동대문구,동대문구 동13가,카페/디저트,2023,Q3,37.458548,127.124873,18387,7808,0.2413,0.2909,12435,13669,29187,10440,10328,47.3,-0.0968,47902.0,0.228,11509.0,4,34,4,0,0.756,43.6,44887.0,0.0324,8.0,10503,0.86,19748539.0,1974.9,0,0
102154,동대문구 동13가 상권,동대문구,동대문구 동13가,카페/디저트,2023,Q4,37.603197,126.925045,32647,14972,0.2668,0.2305,21480,24541,57455,12760,21843,62.7,0.0523,55176.0,0.256,12439.0,7,53,5,1,1.178,49.7,48153.0,0.01,31.0,115501,0.961,29449917.0,2945.0,0,1
102155,동대문구 동13가 상권,동대문구,동대문구 동13가,병의원/클리닉,2025,Q4,37.529814,126.90047,27374,10811,0.2794,0.2151,17069,20771,22764,6403,9352,25.2,-0.0856,45002.0,0.403,13502.0,7,62,4,1,1.378,51.5,25730.0,0.0386,16.0,41468,0.957,40680690.0,4068.1,0,1
102156,동대문구 동13가 상권,동대문구,동대문구 동13가,소매/패션,2026,Q4,37.539815,127.096939,18076,8491,0.411,0.2983,10440,12103,19127,4538,7994,47.2,-0.0203,26360.0,0.275,8187.0,5,45,2,2,1.0,34.0,36882.0,0.0796,21.9,87522,0.975,12487404.0,1248.7,0,2
102157,동대문구 동13가 상권,동대문구,동대문구 동13가,병의원/클리닉,2023,Q2,37.491007,127.006161,4539,1781,0.2757,0.255,8398,3096,10722,2869,4434,51.3,-0.0354,28656.0,0.251,27954.0,2,18,1,3,0.4,67.2,49975.0,0.0539,21.0,69625,0.956,46053632.0,4605.4,0,2
102158,동대문구 동13가 상권,동대문구,동대문구 동13가,카페/디저트,2022,Q1,37.625426,127.047611,34282,13676,0.2658,0.3974,1860,26910,16385,5162,5910,25.7,-0.0075,6706.0,0.245,17431.0,5,51,2,1,1.133,36.5,19929.0,0.0586,9.9,7169,0.94,18762101.0,1876.2,0,2
102159,동대문구 동13가 상권,동대문구,동대문구 동13가,카페/디저트,2022,Q3,37.64737,126.864893,36141,14616,0.2414,0.2575,26305,23983,30070,7946,10951,39.2,-0.0093,45724.0,0.278,15954.0,1,8,2,1,0.178,53.1,39617.0,0.01,34.4,6242,0.897,23666402.0,2366.6,0,0
102160,동대문구 동13가 상권,동대문구,동대문구 동13가,미용/뷰티,2024,Q4,37.608238,127.03612,19262,9184,0.3872,0.2852,2125,15867,11886,3376,4319,28.5,0.2391,42844.0,0.394,16666.0,5,41,1,1,0.911,39.2,59813.0,0.01,29.5,51429,0.881,22937840.0,2293.8,0,1
102161,동작구 동1가 상권,동작구,동작구 동1가,미용/뷰티,2026,Q2,37.625035,127.005799,28239,13924,0.3474,0.3108,50067,24304,50970,17386,17715,28.5,0.0443,26940.0,0.366,15115.0,2,11,3,2,0.244,46.5,24637.0,0.0199,33.2,47209,0.966,45519326.0,4551.9,1,1
102162,동작구 동1가 상권,동작구,동작구 동1가,소매/패션,2025,Q4,37.547921,127.101054,16451,6723,0.3201,0.3243,14628,11976,20111,6666,8622,67.5,-0.1711,14267.0,0.396,10224.0,10,89,2,5,1.978,36.4,38217.0,0.0455,37.9,43410,0.919,13432585.0,1343.3,0,2
102163,동작구 동1가 상권,동작구,동작구 동1가,미용/뷰티,2024,Q3,37.49458,127.01157,23120,8974,0.3646,0.1826,8565,15814,19336,6673,6660,27.2,-0.053,42834.0,0.392,12681.0,6,57,4,3,1.267,52.9,58434.0,0.0604,15.6,7065,0.852,21261659.0,2126.2,0,2
102164,동작구 동1가 상권,동작구,동작구 동1가,미용/뷰티,2022,Q3,37.453899,127.027132,22168,8599,0.2892,0.2714,5263,14708,17510,5531,5521,81.5,0.11,44607.0,0.203,10277.0,4,29,3,4,0.644,9.7,15000.0,0.088,8.0,126253,0.987,19936696.0,1993.7,0,2
102165,동작구 동1가 상권,동작구,동작구 동1가,음식점/식당,2023,Q2,37.578411,127.118202,19754,9118,0.3333,0.3307,11390,15447,18209,6403,7434,46.3,0.0928,32395.0,0.401,18629.0,2,13,6,1,0.289,40.2,50970.0,0.0841,10.9,9634,0.916,25009241.0,2500.9,0,2
102166,동작구 동1가 상권,동작구,동작구 동1가,미용/뷰티,2023,Q1,37.543478,127.04469,12550,6193,0.172,0.2938,938,10902,7455,2238,2488,72.1,0.0519,40446.0,0.346,20556.0,4,29,2,6,0.644,6.5,26242.0,0.0804,22.6,38777,0.915,8000000.0,800.0,0,2
102167,동작구 동1가 상권,동작구,동작구 동1가,소매/패션,2023,Q4,37.494782,127.107613,20051,8076,0.297,0.3441,3159,14533,14504,3861,4471,64.9,-0.1178,54646.0,0.419,11883.0,5,42,2,0,0.933,38.6,44545.0,0.01,11.7,58284,0.963,13627526.0,1362.8,0,0
102168,동작구 동1가 상권,동작구,동작구 동1가,미용/뷰티,2022,Q4,37.508409,127.040795,22542,10016,0.3588,0.2856,13944,19441,29648,9548,10649,33.2,0.144,5401.0,0.166,16978.0,5,54,1,0,1.2,-2.3,56199.0,0.062,15.7,5895,0.951,24837785.0,2483.8,0,1
102169,동작구 동1가 상권,동작구,동작구 동1가,미용/뷰티,2026,Q1,37.623559,127.030221,17029,6664,0.1401,0.2919,9202,14952,18123,4353,5997,67.7,-0.0012,30439.0,0.181,18023.0,3,32,3,2,0.711,33.1,27843.0,0.0559,37.0,11031,0.921,12213001.0,1221.3,0,2
102170,동작구 동1가 상권,동작구,동작구 동1가,병의원/클리닉,2022,Q1,37.523541,127.023325,24249,12054,0.2857,0.2219,7196,18150,24217,6861,8777,39.1,-0.0924,30177.0,0.226,11837.0,7,70,3,2,1.556,61.5,17555.0,0.081,15.3,53203,0.914,17616748.0,1761.7,0,2
102171,동작구 동1가 상권,동작구,동작구 동1가,카페/디저트,2025,Q1,37.572503,127.082932,26818,11297,0.3837,0.249,11903,20143,25066,7426,7488,84.2,-0.1427,21755.0,0.172,13954.0,8,67,2,0,1.489,58.3,46050.0,0.0559,2.3,18009,0.953,23528913.0,2352.9,0,1
102172,동작구 동1가 상권,동작구,동작구 동1가,병의원/클리닉,2023,Q3,37.539623,127.122512,26417,11406,0.3319,0.3216,789,17868,11176,4194,3310,67.0,-0.0318,26218.0,0.278,12976.0,4,28,5,3,0.622,59.5,58970.0,0.0195,7.1,35633,0.952,45331348.0,4533.1,0,2
102173,동작구 동2가 상권,동작구,동작구 동2가,소매/패션,2022,Q2,37.549298,127.1214,22541,9021,0.401,0.3517,39221,16529,29808,8252,10455,76.6,0.0762,38083.0,0.292,12881.0,7,58,4,1,1.289,24.5,45217.0,0.0348,36.0,78022,0.931,36472406.0,3647.2,0,1
102174,동작구 동2가 상권,동작구,동작구 동2가,음식점/식당,2024,Q4,37.487443,127.028564,20201,9157,0.3635,0.2714,40530,15854,74938,19942,23984,77.2,0.0801,25418.0,0.207,12185.0,3,16,7,5,0.356,53.5,63578.0,0.0339,13.4,61254,0.852,59949348.0,5994.9,1,2
102175,동작구 동2가 상권,동작구,동작구 동2가,소매/패션,2023,Q3,37.459216,127.010819,19246,8491,0.2943,0.2624,19434,14690,48666,14141,19798,82.7,-0.0781,35990.0,0.216,16528.0,4,32,2,5,0.711,49.2,24543.0,0.0346,21.8,51662,0.865,23046556.0,2304.7,0,2
102176,동작구 동2가 상권,동작구,동작구 동2가,카페/디저트,2025,Q1,37.576597,127.019509,19091,8209,0.2427,0.2836,3452,16194,12164,4176,4424,33.5,0.0789,19444.0,0.203,7637.0,5,24,4,3,0.533,58.0,42484.0,0.0458,18.7,27543,0.881,8000000.0,800.0,0,2
102177,동작구 동2가 상권,동작구,동작구 동2가,미용/뷰티,2022,Q3,37.64757,126.919957,13465,5794,0.3545,0.3743,26153,9013,33625,8947,14555,66.2,0.1138,32301.0,0.296,8626.0,11,70,0,2,1.556,52.9,46574.0,0.0455,3.9,5469,0.859,28123285.0,2812.3,0,2
102178,동작구 동2가 상권,동작구,동작구 동2가,미용/뷰티,2022,Q1,37.50487,126.972002,15981,6576,0.3913,0.3485,47394,11562,82859,24191,35334,37.1,-0.0388,30128.0,0.37,12233.0,11,47,4,6,1.044,29.3,46037.0,0.0826,3.7,38041,0.964,47881176.0,4788.1,0,2
102179,동작구 동2가 상권,동작구,동작구 동2가,카페/디저트,2022,Q4,37.482798,126.931902,21981,8699,0.3579,0.2941,16413,17478,29600,6913,8752,44.0,0.1325,25134.0,0.263,16788.0,6,62,1,3,1.378,29.5,64522.0,0.0117,9.1,23088,0.93,22473641.0,2247.4,0,2
102180,동작구 동2가 상권,동작구,동작구 동2가,소매/패션,2025,Q4,37.515871,126.965611,19316,8362,0.3634,0.1984,3023,13648,11732,3268,4035,57.1,-0.0047,24808.0,0.349,15788.0,8,84,6,2,1.867,20.4,50748.0,0.0336,8.3,115403,0.92,15764659.0,1576.5,0,2
102181,동작구 동2가 상권,동작구,동작구 동2가,소매/패션,2023,Q4,37.498613,127.040688,21664,10322,0.2961,0.3264,647,15583,9817,2181,3765,82.6,-0.115,30776.0,0.228,14606.0,3,26,4,1,0.578,45.7,27444.0,0.0871,29.1,12046,0.934,8000000.0,800.0,0,2
102182,동작구 동2가 상권,동작구,동작구 동2가,병의원/클리닉,2023,Q1,37.533853,127.051634,28798,12484,0.2558,0.2394,17306,25015,35271,8072,10267,34.9,-0.0899,31782.0,0.257,19280.0,5,37,4,3,0.822,31.3,30420.0,0.018,23.2,69148,0.988,39211959.0,3921.2,0,2
102183,동작구 동2가 상권,동작구,동작구 동2가,음식점/식당,2026,Q1,37.522601,126.864131,30069,12957,0.2666,0.385,19902,20438,34365,12217,12633,41.3,0.0203,23327.0,0.221,18637.0,4,35,4,2,0.778,49.9,44754.0,0.0274,7.9,12149,0.878,28429378.0,2842.9,0,2
102184,동작구 동2가 상권,동작구,동작구 동2가,미용/뷰티,2024,Q2,37.617796,126.910669,9675,4718,0.3488,0.2644,26554,6740,28482,10158,9663,60.6,0.1207,30471.0,0.279,18111.0,11,104,2,3,2.311,40.8,52298.0,0.0416,30.8,50453,0.851,26715389.0,2671.5,0,2
102185,동작구 동3가 상권,동작구,동작구 동3가,카페/디저트,2024,Q4,37.4899,126.964969,26375,11796,0.2986,0.252,15274,18738,22813,5634,6758,22.1,0.0818,27385.0,0.252,10740.0,4,29,2,5,0.644,26.4,39407.0,0.0405,20.8,17048,0.886,12122524.0,1212.3,0,2
102186,동작구 동3가 상권,동작구,동작구 동3가,미용/뷰티,2026,Q1,37.563397,127.143146,10877,5266,0.4393,0.3432,5908,7095,15917,3503,6579,76.8,-0.0182,24521.0,0.252,8157.0,6,54,2,1,1.2,38.9,54497.0,0.01,15.7,2552,0.859,15852076.0,1585.2,0,1
102187,동작구 동3가 상권,동작구,동작구 동3가,소매/패션,2025,Q3,37.518123,126.855298,32134,14372,0.345,0.334,2926,22323,14764,4420,4470,57.2,0.1199,35159.0,0.404,28509.0,0,0,5,6,0.0,36.2,48667.0,0.0383,35.6,4308,0.92,18448631.0,1844.9,0,2
102188,동작구 동3가 상권,동작구,동작구 동3가,음식점/식당,2025,Q2,37.49763,127.128495,9351,4050,0.348,0.3022,23894,6789,23795,5725,7595,83.5,0.0979,36532.0,0.26,18773.0,2,9,1,0,0.2,39.7,70227.0,0.0741,33.4,81334,0.9,43407854.0,4340.8,1,0
102189,동작구 동3가 상권,동작구,동작구 동3가,병의원/클리닉,2024,Q4,37.583056,127.092262,20077,9472,0.2306,0.4041,13825,14606,29471,10814,12764,22.5,-0.0306,24425.0,0.288,22075.0,3,25,3,1,0.556,55.0,39758.0,0.0525,31.3,2338,0.924,31990093.0,3199.0,0,1
102190,동작구 동3가 상권,동작구,동작구 동3가,미용/뷰티,2025,Q1,37.501504,126.931002,25304,10642,0.4529,0.2297,2346,21177,13949,5102,4626,50.5,0.0194,13512.0,0.161,13150.0,4,35,4,4,0.778,33.8,22212.0,0.0368,5.2,2935,0.942,12497393.0,1249.7,0,2
102191,동작구 동3가 상권,동작구,동작구 동3가,미용/뷰티,2026,Q1,37.634918,127.116174,22826,9062,0.3194,0.2368,290,19590,11548,3346,3949,74.2,0.1781,26517.0,0.364,12874.0,8,73,5,0,1.622,29.9,55387.0,0.0421,35.1,8308,0.93,12693859.0,1269.4,0,1
102192,동작구 동3가 상권,동작구,동작구 동3가,병의원/클리닉,2022,Q1,37.634464,127.019428,22989,9109,0.3383,0.3546,32627,18803,58177,13625,22606,25.9,0.0689,30734.0,0.179,16260.0,7,48,2,3,1.067,38.1,30174.0,0.0364,6.4,14477,0.917,76825100.0,7682.5,1,1
102193,동작구 동3가 상권,동작구,동작구 동3가,소매/패션,2022,Q3,37.474606,127.108287,26840,13028,0.3579,0.3028,597,23517,14074,3619,5253,47.9,0.0715,48406.0,0.412,16203.0,4,20,4,2,0.444,68.5,52588.0,0.0739,10.1,7084,0.873,15064953.0,1506.5,0,2
102194,동작구 동3가 상권,동작구,동작구 동3가,소매/패션,2022,Q3,37.568856,127.028175,22892,9191,0.3802,0.3586,13989,16831,24086,8099,7857,44.7,0.0029,46185.0,0.273,25284.0,2,20,2,3,0.444,62.1,75389.0,0.0426,28.3,32202,0.98,31594788.0,3159.5,0,2
102195,동작구 동3가 상권,동작구,동작구 동3가,카페/디저트,2025,Q4,37.630788,127.11508,23109,9637,0.23,0.2632,4852,16858,18903,6615,6073,51.9,0.0977,36196.0,0.153,18579.0,3,15,5,3,0.333,47.5,35199.0,0.0497,23.3,8657,0.885,10866092.0,1086.6,0,2
102196,동작구 동3가 상권,동작구,동작구 동3가,소매/패션,2023,Q3,37.57089,127.143986,27365,11197,0.3939,0.4097,12966,22179,19795,7179,8282,81.9,0.0686,40235.0,0.227,17878.0,11,88,2,3,1.956,39.7,65521.0,0.0368,9.0,5915,0.989,16706330.0,1670.6,0,2
102197,동작구 동4가 상권,동작구,동작구 동4가,미용/뷰티,2026,Q1,37.564434,126.869411,16228,7994,0.4226,0.2553,21821,10845,27653,9627,8233,84.1,0.0241,47151.0,0.319,17522.0,5,52,3,1,1.156,66.7,84195.0,0.0553,29.9,44801,0.948,33290363.0,3329.0,0,2
102198,동작구 동4가 상권,동작구,동작구 동4가,미용/뷰티,2026,Q2,37.50826,126.933553,18796,8124,0.3158,0.3082,16623,12305,26998,9002,11739,81.4,0.0138,20414.0,0.291,11759.0,7,59,2,1,1.311,28.7,36927.0,0.0529,19.0,7224,0.931,22723767.0,2272.4,0,2
102199,동작구 동4가 상권,동작구,동작구 동4가,카페/디저트,2024,Q4,37.54055,127.071557,27356,13373,0.2156,0.3379,14757,21591,41735,11936,13176,33.1,0.183,34646.0,0.253,5833.0,2,11,4,2,0.244,45.1,29289.0,0.0352,4.4,6347,0.915,20695055.0,2069.5,0,2
102200,동작구 동4가 상권,동작구,동작구 동4가,미용/뷰티,2025,Q4,37.45689,126.948745,27978,13678,0.2956,0.1809,30736,19601,65960,22361,25084,51.8,0.0177,29326.0,0.21,10032.0,4,34,2,2,0.756,64.0,21576.0,0.0214,21.3,31007,0.927,41152708.0,4115.3,0,1
102201,동작구 동4가 상권,동작구,동작구 동4가,카페/디저트,2025,Q1,37.50781,126.963172,15685,6940,0.4375,0.1668,40954,13441,72782,21639,26906,41.9,0.1312,41289.0,0.253,17384.0,4,31,3,1,0.689,22.4,75843.0,0.0365,27.5,231164,0.944,54079046.0,5407.9,1,0
102202,동작구 동4가 상권,동작구,동작구 동4가,미용/뷰티,2025,Q3,37.631865,127.051777,20339,7984,0.3676,0.2501,20028,15851,27942,9968,11238,44.0,-0.0074,10303.0,0.243,13930.0,5,20,5,2,0.444,24.4,71419.0,0.0408,31.9,40592,0.85,30786151.0,3078.6,0,2
102203,동작구 동4가 상권,동작구,동작구 동4가,병의원/클리닉,2023,Q1,37.514655,127.123601,19578,7703,0.341,0.3447,11875,15674,26862,7276,11366,79.5,0.0573,18345.0,0.285,24143.0,3,26,5,1,0.578,59.8,53594.0,0.073,31.3,30717,0.856,57188351.0,5718.8,1,0
102204,동작구 동4가 상권,동작구,동작구 동4가,음식점/식당,2026,Q3,37.588634,126.884418,15182,7455,0.3252,0.3736,32263,11327,54261,16200,19935,36.4,0.3051,34934.0,0.382,13407.0,6,59,3,4,1.311,48.2,26038.0,0.0702,26.9,193854,0.949,46273771.0,4627.4,1,2
102205,동작구 동4가 상권,동작구,동작구 동4가,소매/패션,2026,Q4,37.624758,127.019111,19204,7828,0.2956,0.2359,9735,15640,15174,4535,5530,67.0,0.142,32679.0,0.381,14511.0,5,27,0,3,0.6,42.2,64872.0,0.0279,2.3,60944,0.985,18207153.0,1820.7,0,2
102206,동작구 동4가 상권,동작구,동작구 동4가,음식점/식당,2023,Q3,37.594536,126.955116,34552,15284,0.2861,0.2858,14804,30374,36215,12965,12318,75.7,-0.0255,18150.0,0.376,12427.0,2,20,2,2,0.444,42.9,43303.0,0.0553,14.0,41274,0.883,39133417.0,3913.3,0,2
102207,동작구 동4가 상권,동작구,동작구 동4가,소매/패션,2022,Q3,37.596327,127.11263,22046,10095,0.343,0.3466,7172,18802,24626,6121,7308,69.8,0.1359,34693.0,0.395,18178.0,4,21,1,2,0.467,44.0,60003.0,0.01,15.0,13351,0.861,29111698.0,2911.2,0,1
102208,동작구 동4가 상권,동작구,동작구 동4가,음식점/식당,2026,Q3,37.529699,127.052836,22801,9969,0.3107,0.3556,10177,14941,14818,4177,5745,20.9,0.1243,29264.0,0.217,17243.0,8,47,2,4,1.044,51.9,47750.0,0.0226,24.8,509,0.971,17879130.0,1787.9,0,2
102209,동작구 동5가 상권,동작구,동작구 동5가,미용/뷰티,2024,Q4,37.596407,127.12531,17331,7883,0.329,0.2852,23227,13911,29240,6795,10474,50.2,-0.2351,24684.0,0.315,21342.0,3,16,7,0,0.356,52.4,28631.0,0.0597,13.0,86148,0.898,33380069.0,3338.0,0,0
102210,동작구 동5가 상권,동작구,동작구 동5가,음식점/식당,2022,Q1,37.48708,127.127664,23130,11034,0.3044,0.3262,16732,17224,36519,11264,13999,52.8,-0.0181,19452.0,0.41,13896.0,2,10,2,5,0.222,38.3,50736.0,0.0429,3.7,29878,0.933,35950397.0,3595.0,0,2
102211,동작구 동5가 상권,동작구,동작구 동5가,미용/뷰티,2023,Q1,37.487584,127.047567,19117,8149,0.3773,0.3263,15742,13155,17939,6074,5843,81.5,0.0032,29763.0,0.389,17350.0,10,78,4,2,1.733,30.4,39777.0,0.0663,34.7,40042,0.927,22276049.0,2227.6,0,2
102212,동작구 동5가 상권,동작구,동작구 동5가,미용/뷰티,2022,Q2,37.625197,127.112425,24937,11619,0.3567,0.3313,7710,16235,24491,6005,8579,31.5,0.0807,33088.0,0.314,17788.0,3,29,3,3,0.644,54.6,29348.0,0.0228,13.2,7658,0.863,22306923.0,2230.7,0,2
102213,동작구 동5가 상권,동작구,동작구 동5가,소매/패션,2026,Q1,37.4834,126.895774,31847,13795,0.2981,0.281,29406,23559,34442,7801,13677,53.6,0.2169,43386.0,0.312,13372.0,5,26,1,2,0.578,48.9,76406.0,0.0358,16.3,88936,0.938,38212405.0,3821.2,1,1
102214,동작구 동5가 상권,동작구,동작구 동5가,병의원/클리닉,2022,Q3,37.518246,127.041716,20466,10002,0.307,0.2461,2328,17505,12315,4640,3501,78.5,0.0257,21488.0,0.412,16935.0,3,30,1,1,0.667,32.8,41910.0,0.0359,31.8,4987,0.978,28286580.0,2828.7,0,1
102215,동작구 동5가 상권,동작구,동작구 동5가,카페/디저트,2024,Q2,37.588105,127.074475,22043,10229,0.2913,0.2687,7298,17086,16631,6025,7031,66.1,0.1081,38327.0,0.21,16358.0,4,35,2,2,0.778,45.5,56564.0,0.0305,13.3,11573,0.86,21381891.0,2138.2,0,2
102216,동작구 동5가 상권,동작구,동작구 동5가,병의원/클리닉,2023,Q4,37.607155,127.120731,23727,10157,0.2065,0.2148,14840,16996,23171,6700,8899,70.1,0.0481,35307.0,0.377,16340.0,5,42,2,4,0.933,66.9,40099.0,0.0203,36.4,675,0.924,38005798.0,3800.6,0,2
102217,동작구 동5가 상권,동작구,동작구 동5가,미용/뷰티,2024,Q4,37.484406,126.85256,28581,11641,0.4396,0.1501,2219,23516,18021,6777,7273,23.3,0.02,-2313.0,0.405,9217.0,3,23,5,1,0.511,56.7,71643.0,0.0246,26.7,104178,0.878,22398296.0,2239.8,0,1
102218,동작구 동5가 상권,동작구,동작구 동5가,음식점/식당,2024,Q2,37.541149,126.984213,23122,9017,0.2014,0.332,5899,15904,12079,4086,4934,77.0,0.1306,23973.0,0.37,13954.0,9,98,3,2,2.178,39.8,21523.0,0.0116,23.5,101,0.944,12435593.0,1243.6,0,2
102219,동작구 동5가 상권,동작구,동작구 동5가,음식점/식당,2025,Q4,37.467192,126.996831,24820,10231,0.2816,0.381,7729,18337,14884,4891,5214,37.5,0.1042,38208.0,0.307,12449.0,0,0,4,2,0.0,45.3,15000.0,0.0668,21.7,34300,0.96,19331601.0,1933.2,0,2
102220,동작구 동5가 상권,동작구,동작구 동5가,음식점/식당,2024,Q1,37.616506,127.144972,11989,5551,0.3128,0.4187,9746,8660,17838,6333,6749,51.4,0.0505,31292.0,0.326,13130.0,4,16,1,2,0.356,31.0,18641.0,0.0799,8.7,151853,0.922,20040568.0,2004.1,0,2
102221,동작구 동6가 상권,동작구,동작구 동6가,병의원/클리닉,2025,Q3,37.598456,126.888193,17666,7237,0.4057,0.3898,71425,11835,71491,17515,22820,50.8,-0.1196,29052.0,0.262,19169.0,9,95,1,1,2.111,52.8,15000.0,0.041,32.6,21802,0.861,102268663.0,10226.9,1,0
102222,동작구 동6가 상권,동작구,동작구 동6가,미용/뷰티,2025,Q3,37.622198,127.071541,14779,6430,0.2064,0.2105,2589,11606,9010,2882,3157,78.2,0.2153,35808.0,0.261,13221.0,6,46,3,3,1.022,62.2,65522.0,0.0464,6.6,15392,0.88,8000000.0,800.0,0,2
102223,동작구 동6가 상권,동작구,동작구 동6가,소매/패션,2022,Q1,37.635031,127.026159,24341,10430,0.1673,0.2689,10277,17530,20180,7142,7665,45.4,-0.0089,34142.0,0.34,18967.0,5,30,5,2,0.667,57.0,51473.0,0.0752,14.7,18010,0.925,21364144.0,2136.4,0,2
102224,동작구 동6가 상권,동작구,동작구 동6가,미용/뷰티,2024,Q4,37.490124,126.887764,18449,8443,0.3956,0.3844,25797,15708,22016,5840,8489,39.5,0.0475,37520.0,0.344,15472.0,5,54,4,3,1.2,63.5,53319.0,0.0418,23.8,13384,0.863,21470211.0,2147.0,0,2
102225,동작구 동6가 상권,동작구,동작구 동6가,음식점/식당,2022,Q2,37.540521,127.047019,15071,5882,0.2735,0.2764,7340,11672,21863,7814,8832,67.8,-0.0265,33132.0,0.205,8996.0,3,24,6,1,0.533,37.8,45545.0,0.0131,11.7,9864,0.98,12707611.0,1270.8,0,1
102226,동작구 동6가 상권,동작구,동작구 동6가,소매/패션,2022,Q1,37.613048,127.07873,16968,6831,0.4216,0.32,12602,13988,16811,6365,6726,46.7,-0.2604,28854.0,0.219,18292.0,10,68,1,2,1.511,39.6,55881.0,0.0609,37.1,41542,0.948,17452324.0,1745.2,0,2
102227,동작구 동6가 상권,동작구,동작구 동6가,미용/뷰티,2026,Q1,37.50845,127.002421,37307,17803,0.2332,0.2546,12287,29934,38107,10472,15504,29.2,0.1497,17021.0,0.361,11849.0,5,38,1,3,0.844,16.9,28534.0,0.0172,22.6,18331,0.914,22103356.0,2210.3,0,2
102228,동작구 동6가 상권,동작구,동작구 동6가,음식점/식당,2022,Q3,37.626621,126.939479,18102,7209,0.2976,0.2614,10013,13904,22347,8068,8660,63.1,-0.0546,36763.0,0.35,12750.0,9,91,3,2,2.022,41.1,47274.0,0.0785,9.5,2742,0.896,19478739.0,1947.9,0,2
102229,동작구 동6가 상권,동작구,동작구 동6가,카페/디저트,2025,Q4,37.453701,126.931017,19235,7732,0.3425,0.2212,732,14759,8804,2583,3427,52.3,0.0642,34536.0,0.238,18303.0,8,53,3,1,1.178,17.5,64108.0,0.0323,16.8,18753,0.969,12080730.0,1208.1,0,2
